ProbeName	p-value
A_23_P204579	0.6114298087122644
A_23_P91512	0.8184769982515419
A_23_P315964	0.7915699051565777
A_32_P93187	0.530945090639718
A_23_P25790	0.9241146377882251
A_23_P49136	0.844537730918085
A_23_P140111	0.40105885359692517
A_23_P342891	0.9271736299735039
A_24_P456723	0.7914556954086892
A_23_P24493	0.5922233002034047
A_32_P168247	0.9341382093235752
A_24_P325107	0.9763784772456162
A_23_P256855	0.5119782775724662
A_32_P103669	0.5590192990006396
A_23_P109950	0.7915655014050944
A_23_P306859	0.9682759985110965
A_32_P206401	0.8276899909323522
A_23_P82567	0.11290073922565015
A_23_P163711	0.734434456505155
A_23_P74943	0.34376374724579417
A_24_P297539	0.6513070877470879
A_24_P288754	0.2289048141360168
A_23_P101615	0.7478589792851489
A_23_P78410	0.6353562384050975
A_23_P17354	0.3743575243686581
A_24_P914134	0.903621305385264
A_23_P200396	0.6976263970374567
A_23_P402787	0.49863048280338995
A_24_P17048	0.1496503117280635
A_23_P380881	0.5816153225760088
A_23_P57033	0.13956502048942776
A_24_P330385	0.08097494187101056
A_23_P11071	0.4812863503514413
A_32_P80245	0.39032561046240377
A_24_P140204	0.512372137037006
A_32_P194848	0.4430915325027872
A_23_P315772	0.7934844105043688
A_23_P258151	0.35001035114954293
A_24_P481601	0.5291964009325764
A_23_P166122	0.7820402496425459
A_24_P130792	0.815941867107887
A_23_P160828	0.4951698395538916
A_23_P87421	0.10571721710206351
A_23_P76749	0.7990021866949308
A_23_P146526	0.9984020392097247
A_23_P96420	0.9641894773098163
A_23_P358904	0.8794731095958828
A_23_P412554	0.8099626659729641
A_24_P14393	0.6119647836316612
A_24_P364954	0.6513950227416485
A_24_P390793	0.5814959304567409
A_23_P364324	0.5941824113463345
A_24_P105391	0.6984866398560571
A_23_P337270	0.2651392336491733
A_23_P158148	0.9386662005113385
A_23_P344451	0.14923766842358804
A_24_P151834	0.9092694504997869
A_32_P179740	0.6109941360557323
A_24_P583007	0.8412530269501555
A_32_P123771	0.9896389355859632
A_32_P204740	0.6656234035855256
A_24_P170403	0.7495496376732369
A_23_P209987	0.6249725183079506
A_23_P54681	0.5557769286848555
A_23_P152462	0.28544716203544634
A_32_P148602	0.33115187517974287
A_23_P157452	0.8359211001405444
A_32_P155364	0.9391219561668563
A_23_P411215	0.5678349548651886
A_23_P123466	0.908081547920447
A_32_P144342	0.8094049035019157
A_23_P360769	0.7559881150956543
A_23_P123108	0.6108137833961262
A_23_P431418	0.7767174450574698
A_32_P98927	0.683692531029811
A_24_P106502	0.37772325583697985
A_23_P141866	0.5657516797336397
A_23_P254079	0.2129151537369425
A_23_P208373	0.7953798604390209
A_32_P185229	0.7171062855900565
A_23_P379614	0.6270732938957404
A_23_P103104	0.4777271670219766
A_23_P44494	0.2088686742728098
A_23_P20804	0.14323142134689945
A_23_P142506	0.8593747062470412
A_23_P202275	0.6367445085789354
A_24_P405298	0.986699230881071
A_24_P140391	0.8029817171689767
A_32_P71675	0.9942525004644243
A_24_P868583	0.120311855594903
A_23_P212354	0.47203329192699983
A_24_P913666	0.5040573386308083
A_23_P111811	0.8925958463732235
A_23_P502078	0.25686340638201327
A_24_P941699	0.7348783559312329
A_23_P414420	0.8496589229922987
A_24_P922849	0.9816271153898045
A_23_P114814	0.8355748280742847
A_23_P10025	0.2735009294449104
A_23_P53630	0.6623481834047529
A_23_P161209	0.10196454621166612
A_23_P339744	0.9782932279222535
A_24_P79591	0.5376782571989364
A_32_P157622	0.7890399407575275
A_32_P201868	0.6557004690294468
A_23_P166207	0.8534922592292936
A_23_P336083	0.5067583676140093
A_24_P180680	0.1484648528164793
A_23_P149200	0.4443536416421572
A_23_P30358	0.6531681774496896
A_32_P175183	0.7396346077330138
A_24_P931736	0.39926016168047995
A_23_P46315	0.7493120418161678
A_24_P617578	0.7964635885662626
A_32_P41919	0.3974475968701061
A_32_P184532	0.5554101003122336
A_23_P110725	0.8382783317427652
A_23_P42065	0.12457475103018331
A_23_P309619	0.06101315888472636
A_23_P113789	0.31093340375922507
A_23_P165598	0.9667459543198685
A_23_P50887	0.29429005076742115
A_23_P154208	0.08602015362828436
A_23_P380754	0.30981182135436514
A_24_P218979	0.3328491337633981
A_23_P402254	0.8205778469738976
A_32_P24656	0.5383993470643227
A_24_P219053	0.7494398497300993
A_24_P782308	0.5436325620854536
A_32_P121794	0.6126293668578551
A_23_P89550	0.22689865211467247
A_32_P107282	0.30761548962997254
A_23_P344408	0.3821004683369782
A_24_P308051	0.20768736861048703
A_24_P913930	0.6533780221653258
A_23_P86587	0.9586982852872817
A_23_P324340	0.8947938240964546
A_23_P133095	0.4991951557036337
A_23_P320897	0.5919341891313643
A_23_P107684	0.8603286968677997
A_23_P62429	0.6412372164318507
A_23_P46924	0.9064790126358477
A_24_P371331	0.2684663868009316
A_23_P54488	0.1632747008414792
A_24_P210513	0.38894444629194747
A_23_P76267	0.5394715273723709
A_23_P75516	0.6142753932797929
A_23_P22433	0.7064548446943728
A_24_P359191	0.4143620878087233
A_24_P174824	0.9153708183153154
A_23_P80570	0.07379269482850884
A_23_P93311	0.5185634166097124
A_24_P892612	0.4753705772941005
A_23_P387722	0.6427951570529107
A_32_P875758	0.8159531492850534
A_23_P209678	0.8348782372153829
A_24_P35643	0.5630638309191682
A_23_P207068	0.6411671073557095
A_23_P301336	0.8442839690597778
A_24_P379750	0.559632946212283
A_23_P404778	0.2643468174272164
A_32_P110225	0.9575011944371893
A_23_P328259	0.4391761473770215
A_24_P64182	0.4948922607790692
A_23_P125726	0.07447210506551911
A_23_P77201	0.9439502023419858
A_23_P166779	0.6197182327085318
A_23_P108342	0.8263579754966119
A_32_P115438	0.38745195573569713
A_24_P191357	0.879376339912989
A_24_P107897	0.9663685992172021
A_23_P2041	0.9476829013253659
A_23_P26243	0.6732191329164583
A_23_P123763	0.7357502299793733
A_23_P4653	0.12070243083632584
A_24_P136352	0.7426818886790338
A_23_P145074	0.8559572693212398
A_23_P326893	0.37094646777032825
A_24_P824592	0.7368468695721959
A_23_P200199	0.3987248691312245
A_23_P419602	0.5919452435446941
A_23_P29036	0.8972953311278485
A_23_P171270	0.5221343743907193
A_24_P295452	0.6783462878240245
A_24_P184154	0.29465052843936707
A_24_P564576	0.18443827608919755
A_24_P186141	0.5699760351619859
A_24_P115424	0.6371835549358176
A_23_P95619	0.40454002280561474
A_23_P127721	0.6043426454836598
A_23_P205449	0.6604390018177704
A_23_P425516	0.3802278854367517
A_24_P176484	0.7671121403090777
A_23_P119907	0.8972611095863097
A_24_P327499	0.9096704487464888
A_23_P48198	0.0962890619993089
A_23_P70007	0.986829062560248
A_24_P234768	0.3166141252708651
A_23_P17103	0.1369981683779613
A_24_P324640	0.6716466692699743
A_23_P162525	0.41437011331559825
A_23_P108200	0.23313644205799244
A_24_P112447	0.8426518672701215
A_23_P127231	0.11722479237028358
A_23_P310439	0.7494716393016505
A_24_P401855	0.10928438322845792
A_24_P92952	0.3834962884899167
A_23_P2203	0.871287735019383
A_24_P380132	0.844401081327693
A_23_P59005	0.6336038131839179
A_24_P186943	0.7910223454025709
A_23_P130241	0.9415593103438167
A_23_P164427	0.572212213703603
A_24_P153342	0.7099989357397702
A_24_P290751	0.2362042059901169
A_23_P29985	0.5744608716298989
A_23_P202269	0.8993026182979809
A_24_P342020	0.8450204321685475
A_24_P920409	0.19681356221981194
A_24_P747168	0.3235289509982413
A_23_P119617	0.6885020495758072
A_23_P130359	0.600765627523191
A_23_P51317	0.6956889040141402
A_32_P107876	0.24181741751010824
A_32_P50326	0.5784745216364866
A_23_P59657	0.8419581630122868
A_32_P4228	0.3288182153955659
A_23_P10374	0.925154950260009
A_23_P88278	0.10825807443010894
A_23_P410482	0.24193450975398714
A_24_P68381	0.3359577387404753
A_23_P134167	0.3557453115579591
A_23_P391443	0.7425778144891663
A_24_P416131	0.9312246001565851
A_32_P158355	0.349946900555387
A_24_P78153	0.7205414190688215
A_24_P49533	0.5183758433038959
A_24_P857624	0.6126051670133335
A_23_P316215	0.573694703567067
A_24_P454313	0.9392955778956442
A_23_P202435	0.7873553194716807
A_24_P208091	0.6450834945813946
A_23_P304489	0.7258195555396304
A_23_P128235	0.36111964850147005
A_23_P357284	0.4510574626166759
A_23_P86411	0.3076628642846731
A_23_P251593	0.77584537754985
A_23_P132936	0.871501965818845
A_32_P222857	0.9644538790605056
A_24_P207907	0.863245048762986
A_23_P24922	0.9667955932475223
A_23_P306933	0.926708583672567
A_32_P207414	0.9431391213048349
A_23_P358438	0.1187738067782473
A_23_P141802	0.34845958767300533
A_23_P97871	0.660372130322118
A_23_P60933	0.35635929644360986
A_23_P78518	0.9988237148635499
A_24_P354496	0.578273154042676
A_24_P176714	0.8851690977579811
A_23_P28507	0.842754422472733
A_24_P84822	0.6229073971213914
A_23_P203702	0.20362792537297003
A_32_P195478	0.15183992792549508
A_23_P17620	0.19605648116989643
A_24_P317604	0.4717751093359607
A_23_P377245	0.78941136986236
A_23_P66900	0.934710839471494
A_23_P99802	0.32262156694491806
A_23_P48868	0.46065927578354615
A_24_P348265	0.42353350184189464
A_32_P135469	0.8988935156556346
A_24_P538403	0.9846889326238292
A_24_P276873	0.8385445320704517
A_24_P85574	0.6188404814829187
A_24_P250507	0.5515896588178051
A_23_P99811	0.7100785006880828
A_24_P920278	0.8504015180571236
A_24_P77947	0.8793977291958326
A_23_P41634	0.8693151811579406
A_23_P357856	0.6396840362281351
A_23_P52749	0.19381235616361986
A_23_P114983	0.824793610621495
A_23_P59950	0.09596595039000407
A_23_P366216	0.19627184896478475
A_24_P66545	0.8090316755926416
A_24_P378019	0.6294171444330424
A_23_P400459	0.4948682061394484
A_32_P228341	0.49857336835342725
A_23_P394605	0.39365760496426405
A_24_P251534	0.5337112229198185
A_23_P36985	0.8279881868335359
A_23_P50291	0.5259804079038051
A_24_P387875	0.3720482303234115
A_23_P111343	0.7884655759801873
A_24_P244644	0.4461342301751624
A_24_P372580	0.9876554196138785
A_24_P96749	0.3093061748852758
A_23_P208900	0.22387496579311092
A_24_P128085	0.8735388455431172
A_32_P174365	0.27380805011599063
A_23_P216094	0.7926310623904951
A_24_P398572	0.8001702864322079
A_24_P144082	0.2390518892448997
A_23_P6546	0.5398010794611242
A_24_P26554	0.5215101139401249
A_23_P90696	0.8017701089004111
A_23_P141960	0.5978007083553818
A_24_P240259	0.7451625779925788
A_24_P290799	0.03588264529317605
A_23_P205393	0.32017630883550613
A_32_P197561	0.8197925741327375
A_32_P70245	0.06410502452940559
A_24_P417935	0.4237937378892226
A_23_P400794	0.4156806422314949
A_23_P41049	0.5998822284679814
A_32_P211188	0.8107882965904973
A_24_P186114	0.021984606616214538
A_23_P43119	0.6394377565337401
A_24_P39724	0.7589592841146497
A_23_P28084	0.12884514366702038
A_23_P15582	0.92842172628534
A_24_P39639	0.6829087752114784
A_24_P162929	0.22238373717333526
A_24_P929083	0.8983937377946307
A_24_P911310	0.913169961834672
A_24_P283928	0.044643050089628517
A_23_P126899	0.8857230277612829
A_23_P13502	0.5810932588750105
A_23_P257716	0.43175836104301013
A_23_P100001	0.8658496724519749
A_23_P373054	0.963877816586887
A_23_P209032	0.9358410313303737
A_23_P63689	0.5751290538926459
A_32_P87649	0.7520765462295582
A_23_P250825	0.6613909152270545
A_23_P213893	0.24623238107301773
A_24_P143076	0.6261161231296504
A_24_P279797	0.7097912725222124
A_32_P187817	0.7209139601800811
A_24_P29885	0.856190486016834
A_23_P347198	0.6223817086591195
A_24_P149645	0.6065226200719241
A_24_P409494	0.8416013551745748
A_24_P923807	0.8746935782732455
A_23_P419192	0.8834233624942119
A_32_P143377	0.31895010459295253
A_24_P935243	0.5442109707009383
A_23_P115190	0.841466691601756
A_24_P38865	0.6021784395443762
A_23_P140994	0.966275504277206
A_23_P149042	0.7686638711767083
A_23_P99853	0.5553148975134314
A_23_P8723	0.28890416992248313
A_32_P122793	0.2609853009667351
A_32_P755542	0.9827505664138008
A_23_P30884	0.8420713848880312
A_32_P129912	0.2838469656849704
A_24_P201531	0.8248332988604812
A_23_P95060	0.9531697459389278
A_24_P18105	0.5140032573407199
A_24_P105747	0.624388754645018
A_23_P346969	0.7044378119658634
A_23_P114221	0.8923608795026811
A_24_P383509	0.6314400542429321
A_23_P211363	0.6122811223870164
A_23_P41970	0.8335046653920579
A_23_P66050	0.1304886847968677
A_23_P401606	0.2954532512042374
A_23_P208310	0.5870385347490474
A_23_P151570	0.5971784848747455
A_24_P917729	0.11527223736991188
A_23_P71644	0.27288210351279313
A_23_P131706	0.5795305356707305
A_23_P135084	0.8841585797415759
A_23_P337464	0.8329599989288328
A_23_P102551	0.22023466390380597
A_23_P200439	0.5114325254423884
A_23_P62139	0.9487177120243073
A_23_P405794	0.618615712340385
A_23_P27147	0.48526898128817775
A_23_P27247	0.3220987138925728
A_24_P114496	0.9227440362542887
A_23_P351556	0.8486785774499457
A_23_P392529	0.12394595122040516
A_23_P41942	0.12842296384492166
A_24_P121846	0.766914651452047
A_24_P346181	0.7701283255537383
A_32_P19716	0.2173645332248612
A_24_P243329	0.5476234404980453
A_23_P253350	0.17813877563532937
A_32_P106933	0.3814075599377904
A_23_P16189	0.2164400856214383
A_23_P13033	0.5369354272089439
A_24_P252057	0.3371025279767932
A_24_P800629	0.8794201152645388
A_24_P359322	0.8649420799835911
A_24_P357576	0.5708492182676936
A_23_P129695	0.34296929694254785
A_24_P898583	0.7725940981189935
A_23_P60458	0.8083370820087021
A_23_P2097	0.963626271265923
A_23_P54846	0.9939257647961773
A_23_P158885	0.34114245248188735
A_23_P102542	0.8724895540153942
A_24_P19175	0.6738299171846407
A_23_P300770	0.9155819874081602
A_24_P162244	0.3091473466871366
A_23_P15045	0.5579476744808857
A_32_P74120	0.6849936466914468
A_23_P218002	0.4904877353740684
A_23_P29594	0.15903366373141123
A_23_P64343	0.7548462058890514
A_23_P32558	0.4381040181171715
A_23_P301476	0.13289401905507892
A_24_P71244	0.7649900868158062
A_24_P199905	0.5326077859678391
A_32_P489130	0.3070866578348674
A_24_P258277	0.49126814769067406
A_23_P388867	0.946388214215505
A_23_P140928	0.21738438144464836
A_23_P127781	0.059518775200971326
A_23_P75369	0.06442241325634847
A_32_P54553	0.7866558860862723
A_23_P114299	0.27410591124375083
A_24_P17719	0.7688320953579185
A_32_P383681	0.22161849286091612
A_23_P108280	0.11078050874595632
A_23_P4112	0.7020281212892228
A_23_P35830	0.6173821434589397
A_23_P101272	0.9329527313253582
A_24_P3804	0.714617371955265
A_23_P431923	0.29949520093650894
A_23_P77440	0.7820697092730567
A_23_P3562	0.8929521730324702
A_23_P10980	0.6117900503004137
A_23_P144326	0.2677596991055406
A_32_P168342	0.315439133867568
A_23_P102988	0.9048721303544448
A_23_P305680	0.9589630442444537
A_23_P83857	0.30770376843026553
A_23_P335329	0.5454522306766325
A_24_P239676	0.698423765720741
A_24_P829181	0.7532379741603953
A_23_P69249	0.5972855377405846
A_24_P230649	0.1930379766571327
A_23_P128036	0.4892265655478655
A_23_P502609	0.7749641467068188
A_23_P2843	0.3253543718258649
A_24_P20506	0.3224465527232111
A_24_P766716	0.027490806464800455
A_23_P164784	0.2656086882700868
A_23_P379071	0.914027810786438
A_24_P345193	0.634833579350992
A_23_P403588	0.9347899400150722
A_24_P655849	0.9947493935434575
A_23_P23048	0.44671424073461696
A_24_P353619	0.47822510397347195
A_24_P98555	0.5622387307559757
A_23_P60657	0.6781911152094604
A_23_P78268	0.7204223381063418
A_23_P111961	0.8365402347038833
A_24_P257224	0.8018563949981905
A_23_P211273	0.5028644255893615
A_23_P323836	0.9931268615878787
A_23_P35205	0.25121781145006594
A_32_P124245	0.9847383291644075
A_24_P938293	0.28837838699187357
A_23_P78458	0.8031795616278108
A_24_P911775	0.9514302250841686
A_23_P31097	0.8757990175364386
A_23_P209731	0.3022255397553895
A_32_P963	0.4440446202563293
A_32_P179239	0.833994272915372
A_32_P88635	0.6741422449497902
A_23_P27721	0.5258589332177838
A_24_P455972	0.4130970366226989
A_24_P151106	0.4604902806801263
A_23_P66355	0.6905068925282847
A_23_P353742	0.9115713697341764
A_24_P2093	0.6316596965688859
A_24_P27513	0.8922073438834112
A_23_P373799	0.6184339391992466
A_23_P5654	0.5059357830467278
A_23_P251881	0.06964415139613346
A_24_P649388	0.1164291964909244
A_24_P305533	0.6162572184424512
A_23_P118105	0.6185464364823218
A_23_P323102	0.7647963891033346
A_23_P37718	0.576353405633656
A_23_P138352	0.6918513554294766
A_23_P370830	0.47996754508143125
A_23_P6762	0.535523743731275
A_23_P88411	0.7844469304325181
A_23_P366376	0.6199184828348756
A_24_P15630	0.790299204555194
A_23_P70938	0.6078400918311853
A_24_P73109	0.7520041523379408
A_23_P38634	0.4330162899466923
A_23_P150129	0.855607242747329
A_24_P244470	0.654683390850924
A_23_P413788	0.25949255729430987
A_24_P161144	0.39117574526973864
A_23_P148793	0.6927119669422411
A_23_P6066	0.5426868888169294
A_24_P929807	0.9095760336046246
A_23_P76951	0.8617693536072931
A_32_P19000	0.6840705058509653
A_23_P33768	0.6881632699142826
A_23_P45389	0.8635330780035917
A_23_P106973	0.4994962393843827
A_23_P86550	0.6385239626158334
A_23_P149476	0.3082237832648114
A_32_P108826	0.8140234199403064
A_23_P15113	0.802766084436014
A_23_P425766	0.818164553058321
A_24_P399630	0.18371119741649403
A_23_P501770	0.9707500202232467
A_24_P82186	0.717012632141991
A_23_P370588	0.2330976942802324
A_32_P38153	0.5356196081214387
A_32_P217128	0.3563058628249335
A_23_P155804	0.22042990972852963
A_23_P142289	0.1678340872150348
A_23_P130304	0.8728736352972946
A_23_P207113	0.09857465820719521
A_23_P334282	0.669450813969892
A_23_P303523	0.8502564525377543
A_23_P103476	0.599580487340868
A_24_P403799	0.2589097430392179
A_24_P226554	0.2551968094193014
A_23_P50773	0.9171074459815249
A_23_P116809	0.7619866293911752
A_24_P151305	0.3925970927913245
A_24_P278273	0.8318663951624112
A_32_P75243	0.3905385477792035
A_23_P368681	0.7704304534905095
A_23_P251893	0.5522515742470118
A_32_P23125	0.30012669626104005
A_23_P56933	0.6438124761439077
A_23_P36187	0.49983057686090526
A_23_P36795	0.3212519063525727
A_24_P87746	0.3854149140461486
A_23_P257834	0.6297908641535757
A_23_P34007	0.1881783135516771
A_24_P419309	0.5075664544702962
A_23_P89270	0.13868791063582267
A_23_P166663	0.670689498852161
A_24_P11965	0.8447793641538837
A_23_P206656	0.4486950397844689
A_24_P322215	0.3112953170161848
A_23_P78281	0.580883999831024
A_24_P162979	0.3850714011230366
A_23_P155733	0.2383193502838412
A_24_P151213	0.45368137459128655
A_23_P23924	0.4446959158367134
A_32_P95067	0.08998689806334696
A_32_P103508	0.10386359885300185
A_24_P378506	0.6102838022827904
A_24_P920904	0.719060353047577
A_23_P111088	0.3230697004754458
A_23_P124427	0.9911708051302217
A_24_P5305	0.8953453455339309
A_23_P84910	0.5475706249485237
A_23_P121614	0.19927885798928727
A_23_P33947	0.22803472978898984
A_24_P171110	0.8703104816686216
A_23_P160167	0.4286177500405973
A_23_P89601	0.8751012623274695
A_23_P27197	0.40301875837027124
A_32_P64570	0.5705803937101234
A_23_P119141	0.4712111741899371
A_24_P346587	0.5120660545785629
A_23_P407206	0.9680458296743985
A_23_P218988	0.9604548727540476
A_32_P61857	0.9361511140708068
A_23_P148821	0.8447703335187964
A_23_P252292	0.25571565345285563
A_23_P433791	0.7966860370203585
A_24_P605233	0.18705829352686612
A_23_P167051	0.4844044958267998
A_23_P252023	0.3223675477740737
A_23_P72527	0.18657778837717365
A_24_P929369	0.503589824387249
A_23_P345564	0.011021398216040191
A_23_P43273	0.5204986533152087
A_24_P65537	0.5491400835952011
A_24_P303688	0.3606533588664331
A_23_P200535	0.9313860815043177
A_24_P416370	0.3203277418897336
A_23_P313389	0.3292119654420347
A_24_P299685	0.6985299375269767
A_23_P70359	0.07714344504009747
A_32_P86578	0.6194341244363668
A_24_P252996	0.1546768105105648
A_23_P302134	0.904054554384752
A_24_P264790	0.3745152664938789
A_32_P116271	0.1878813568292299
A_32_P11579	0.2880890487104463
A_23_P65901	0.48507935978372974
A_24_P16214	0.7837112849810907
A_23_P102113	0.3397066206388193
A_32_P61339	0.8207194545685935
A_23_P132784	0.9970699303812636
A_32_P129530	0.7896161695355339
A_24_P327011	0.24286336326635521
A_24_P114249	0.8007323414736573
A_32_P53234	0.36510033963236466
A_24_P322753	0.8307709716086178
A_23_P16694	0.7806328480882385
A_24_P382637	0.8122377689611623
A_23_P12972	0.5915052492475267
A_23_P400310	0.5273962142312445
A_24_P630490	0.8257490739147026
A_23_P52914	0.4474789000358973
A_24_P674924	0.4303588087529009
A_24_P43826	0.7871715159946172
A_24_P174353	0.9723491222591005
A_24_P680947	0.9990012432134343
A_23_P55688	0.7722139685726443
A_23_P31896	0.807629387270759
A_24_P156113	0.19004470975305185
A_23_P50121	0.32639719939471756
A_23_P155539	0.37185513315526275
A_24_P235131	0.6453074013999218
A_24_P402080	0.8846504849261051
A_24_P79712	0.4133455044365806
A_23_P41755	0.9743692644988667
A_23_P213000	0.2922572317052893
A_23_P319572	0.1566239304471095
A_23_P55551	0.1885995367016845
A_32_P122402	0.7672275261541432
A_23_P501193	0.8762456180720504
A_23_P65442	0.4722424616389418
A_32_P130309	0.6942220370709402
A_24_P74731	0.4602827271414337
A_23_P163200	0.08712741141362051
A_23_P318800	0.828081579231198
A_23_P157861	0.33769006409659197
A_24_P127641	0.8749306789467162
A_24_P176445	0.4842730966328329
A_23_P104451	0.7794177726428336
A_23_P410159	0.13786866675252665
A_23_P165402	0.857746669994932
A_32_P328023	0.43413860052248354
A_32_P77102	0.3083162962250705
A_23_P413150	0.19681112306328566
A_24_P112160	0.13887329221536662
A_23_P132185	0.4517622028733105
A_23_P158277	0.9223829318648435
A_23_P153583	0.5477216518741757
A_23_P9574	0.29814849985460007
A_23_P85969	0.8284468533367946
A_23_P95823	0.967212910031474
A_32_P121362	0.5167194644464477
A_24_P349728	0.47911457926786927
A_23_P72285	0.940305311192312
A_32_P74213	0.326952484034419
A_24_P941353	0.16081783876519334
A_23_P12858	0.4853723468857335
A_32_P84772	0.609007111249557
A_23_P5616	0.6920520745229702
A_32_P25639	0.2288887907818097
A_32_P48397	0.9295888775670885
A_24_P203308	0.4046640650050214
A_23_P130130	0.6078075649932434
A_32_P45229	0.10565075872005182
A_23_P90845	0.9651496621579296
A_23_P423237	0.41734959010433004
A_24_P333494	0.9096942518284975
A_32_P23272	0.7120548253987818
A_23_P75002	0.6828176530474594
A_32_P46603	0.19564583130176075
A_23_P200239	0.8628392455949916
A_32_P41035	0.7008845299006339
A_23_P152955	0.5939619696450547
A_23_P412990	0.3705921502642764
A_23_P364056	0.9147610996767958
A_24_P225878	0.8284007166219705
A_24_P52111	0.20126795147648016
A_23_P46725	0.9765001820577093
A_24_P319684	0.13741634850879803
A_23_P51797	0.8819376172919906
A_23_P216501	0.9035200336463949
A_32_P229132	0.6098814691454044
A_23_P430792	0.02436629085409022
A_23_P43157	0.0007923489381861353
A_32_P227615	0.036187558769233866
A_24_P932233	0.20361701696868154
A_23_P361381	0.9687465977745199
A_23_P425066	0.3358200668670407
A_32_P902957	0.44388520515169494
A_23_P101054	0.7887793553534428
A_23_P126917	0.09579780055002234
A_32_P3914	0.2592316257419044
A_24_P942933	0.27375448149572446
A_23_P91891	0.8900984862506572
A_24_P289625	0.5191598860474995
A_23_P214533	0.4287775359730661
A_24_P396753	0.7957068107725473
A_24_P693946	0.9646971148536965
A_23_P203344	0.7423645063562516
A_24_P192434	0.515549941095609
A_23_P401709	0.6750457050855393
A_32_P84605	0.9819329751178986
A_23_P147109	0.36991950889503367
A_23_P161428	0.6016777964305657
A_23_P370924	0.783745566039793
A_23_P47735	0.18570038884021012
A_23_P149206	0.2182830527343025
A_24_P181998	0.5649343450637431
A_23_P257704	0.25996582789480654
A_24_P507383	0.17633417734133935
A_23_P168587	0.8530296830754639
A_23_P148249	0.4555402205770779
A_32_P33937	0.9020664788758217
A_23_P377982	0.18209536485217576
A_23_P72850	0.6991947346028775
A_23_P211126	0.9588600968707188
A_23_P81048	0.8967959290572435
A_23_P167599	0.7918775601602522
A_24_P26792	0.5395220532796111
A_23_P308136	0.8596301071798846
A_23_P126426	0.7641460011478428
A_23_P9135	0.47487904064279607
A_23_P64860	0.6336126127879584
A_23_P13057	0.9520728706139626
A_23_P418274	0.30477186755611296
A_23_P213216	0.7396282054683123
A_24_P289726	0.8846461715410977
A_23_P157736	0.8938438934665567
A_24_P195120	0.9773269925502338
A_24_P135856	0.27011473737525576
A_23_P325802	0.29969657939262806
A_32_P16204	0.6359903749995462
A_23_P102242	0.6768224447898343
A_24_P303097	0.540798744833237
A_24_P269101	0.8499680326650494
A_23_P164421	0.8223041185551337
A_23_P5031	0.45516126815201263
A_24_P305312	0.21109384278450255
A_23_P67569	0.8398046876865829
A_24_P378794	0.3653193643774225
A_23_P378416	0.22641831297686374
A_23_P26777	0.7430695176955613
A_23_P167521	0.1970916373459645
A_24_P205036	0.4707585342857077
A_32_P20454	0.9791907960724041
A_32_P90483	0.5801818532792616
A_23_P326913	0.24267569855940316
A_23_P8240	0.629370174954126
A_23_P42335	0.7721413765074259
A_32_P226620	0.4364119541027669
A_23_P169358	0.5527626915613976
A_32_P25295	0.5274860031469648
A_23_P44149	0.8401344093272912
A_24_P62833	0.06159168142633531
A_24_P213590	0.7248420259663759
A_23_P398275	0.7404327728666715
A_24_P105913	0.5904446955848152
A_24_P419028	0.4530194495111314
A_24_P162515	0.7761685476427049
A_24_P243044	0.9357883906332817
A_24_P200297	0.16839823758773217
A_24_P71341	0.8479637899911434
A_23_P57950	0.6470568867771396
A_24_P84540	0.5478030405538812
A_23_P54116	0.5445958378866644
A_23_P130653	0.8627721356127283
A_24_P365753	0.2612675695339043
A_23_P1956	0.6040089654127025
A_32_P23659	0.7146010437660413
A_32_P40615	0.5843635476060477
A_24_P304485	0.6398823143125923
A_23_P5813	0.8578761329884561
A_23_P53646	0.7190086915067717
A_23_P123265	0.7334882982065902
A_23_P212554	0.5683216164436401
A_23_P107959	0.7566667321212156
A_32_P309404	0.2457526606990803
A_32_P67533	0.9257014535155332
A_24_P16353	0.7237630004236107
A_32_P15081	0.402299606363935
A_24_P263036	0.32733757868840974
A_24_P339024	0.1761869499801852
A_23_P159039	0.39805831626914323
A_23_P104741	0.0844920353569543
A_23_P164022	0.35203828798890735
A_23_P501372	0.9896530458540735
A_23_P111929	0.7116931464139835
A_24_P630640	0.5948787942653312
A_23_P411431	0.5551980678461941
A_23_P157038	0.5679948916933366
A_24_P335092	0.16083142786297713
A_24_P169864	0.2835341617558785
A_24_P530690	0.9616940441725931
A_32_P99432	0.43761989165583626
A_23_P51951	0.82370673416279
A_23_P125303	0.14926369079131982
A_23_P424648	0.21375621916911783
A_23_P213766	0.5872996366207033
A_24_P87413	0.7668689889759193
A_23_P60793	0.47344330394193956
A_32_P780817	0.5176429474420332
A_24_P21447	0.954517887047655
A_24_P912204	0.006916520858197312
A_32_P179526	0.9371717184528932
A_24_P256390	0.513466038130215
A_23_P761	0.7271123754627147
A_23_P25246	0.7023495115846272
A_24_P226108	0.03956343733926467
A_23_P14863	0.5995906894835872
A_23_P97677	0.26016798267605384
A_24_P365349	0.42231172089473734
A_32_P22401	0.6714789404832461
A_23_P141248	0.4493911086817364
A_24_P895687	0.26087796249587003
A_23_P159956	0.8919838569723442
A_23_P161909	0.6380165339802927
A_23_P167595	0.940516761065228
A_23_P21207	0.26950912089332957
A_23_P69218	0.8639672316587104
A_23_P119322	0.17843307420740492
A_24_P831309	0.7341406204659249
A_24_P229936	0.7312621641271368
A_32_P128572	0.8140814489583323
A_24_P194524	0.14689651840434303
